0.975389456,0.975589941,0.975787229,0.975981588,0.97617144,0.976356636,0.976537087,0.976713905,0.976886348,0.977055259,0.977219619
0.737638399,0.740196965,0.742728207,0.745232905,0.747710766,0.750162681,0.75258879,0.754988974,0.757363624,0.759713355,0.762038096
0.020851713,0.025732527,0.030206794,0.034356774,0.037963558,0.041651957,0.045472613,0.048863064,0.052535944,0.05599857,0.059867001
0.289266948,0.296178081,0.303021504,0.309797379,0.316508348,0.323156426,0.329736707,0.336251991,0.342702766,0.349097741,0.35542882
0.114114036,0.094774181,0.077383323,0.064432684,0.056271284,0.049470067,0.045448093,0.042573004,0.040394981,0.038744945,0.038683392
0.768894032,0.771205092,0.773493041,0.775758111,0.77800053,0.780220524,0.782418319,0.784594136,0.786748195,0.788880713,0.790991906
0.95885762,0.959268576,0.95967518,0.960077393,0.960475348,0.96086888,0.961257901,0.961642617,0.962023051,0.962399,0.962770464
0.396340193,0.384852223,0.373405229,0.362012312,0.349331892,0.335913032,0.322006157,0.307784705,0.292197998,0.276335037,0.259885385
0.893684256,0.894332535,0.894994165,0.895651517,0.89631098,0.896967277,0.897619618,0.898268366,0.898924038,0.899586322,0.900256487
0.948923581,0.676632644,0.050262477,-0.126802309,0.467255383,-0.18591588,0.674679335,0.372116854,-0.107854343,0.293609503,-0.091407938
0.866879273,0.71131595,0.434066726,-0.03133237,0.075379733,-0.102567931,0.255723231,-0.109538636,0.23690088,-0.040700414,0.060082719
0.36772806,0.328976771,0.287673211,0.242232429,0.196158121,0.152836572,0.115220244,0.081323824,0.058382615,0.044803855,0.037130559
0.36753598,0.355215179,0.343477517,0.331341069,0.317647906,0.303634323,0.288460055,0.273563067,0.259141234,0.244181163,0.2290134
0.614813258,0.586491046,0.552331942,0.510624573,0.462804149,0.405190587,0.33421434,0.248461649,0.150350682,0.069225407,0.027796511
0.771650844,0.762859323,0.753721058,0.744002955,0.733132852,0.721989876,0.710586998,0.69917032,0.687023794,0.673726431,0.660346413
0.427838229,0.433559846,0.439224248,0.444832005,0.450383685,0.455879848,0.46132105,0.466707839,0.472040761,0.477320353,0.48254715
0.657186558,0.636012039,0.613229428,0.588644252,0.558252745,0.522110969,0.476526838,0.4174073,0.338606121,0.235761352,0.120740841
0.045109272,0.054581834,0.063952864,0.07322598,0.082396068,0.091465612,0.100443543,0.109331304,0.118126338,0.126833573,0.135452789
0.17631102,0.176366636,0.177164959,0.177934907,0.179222058,0.180366708,0.181873684,0.183994773,0.186435728,0.189159008,0.192141639
0.855798456,0.857240471,0.858668065,0.860081382,0.861480564,0.862865748,0.864237075,0.865594682,0.866938695,0.868269248,0.869586446
0.09650114,0.105536128,0.114480767,0.123335959,0.1321026,0.140781574,0.149373758,0.157880021,0.16630122,0.174638208,0.182891826
0.198125285,0.202797438,0.207758224,0.212909573,0.218199868,0.223572451,0.229012477,0.234632003,0.240335414,0.246090169,0.25175191
0.061161975,0.070340477,0.07942028,0.088388363,0.097259163,0.106039162,0.11473754,0.123334931,0.131846872,0.140279249,0.148623698
0.608014498,0.574700038,0.535904232,0.491328122,0.436432395,0.363962627,0.274754985,0.171599925,0.077261533,0.021513713,0.010040556
0.899744689,0.814517471,0.682789397,0.467708955,0.122194354,-0.119863319,0.257572559,-0.025849717,0.040644473,-0.017917981,0.026568179
0.171095171,0.173346417,0.175804654,0.17804192,0.1804077,0.182986824,0.185929274,0.188676493,0.191527628,0.194525987,0.197776469
0.409592333,0.415460894,0.421269647,0.427018902,0.432709508,0.438341919,0.443916804,0.449434548,0.454895731,0.460300977,0.465650924
0.91082049,0.911641385,0.91245159,0.913252496,0.914044213,0.914825662,0.91559781,0.916360623,0.917114781,0.91786013,0.918596612
0.231679837,0.239363038,0.246969408,0.254499714,0.261954717,0.26933517,0.276641818,0.2838754,0.291036646,0.298126279,0.305145016
0.986495636,0.986619453,0.986740377,0.98685854,0.986973556,0.987085333,0.987194413,0.987301055,0.987404991,0.987505881,0.987604796
0.746438013,0.748973632,0.751483896,0.753969057,0.756429367,0.758865073,0.761276422,0.763663658,0.766027021,0.768366751,0.770683084
0.763932673,0.766292757,0.768629103,0.770941962,0.773231335,0.775497639,0.777740807,0.77996126,0.782159108,0.784334489,0.786487599
0.950325185,0.950821933,0.951313713,0.951800576,0.952282569,0.952759741,0.953232139,0.953699812,0.954162803,0.95462115,0.955074895
0.964713654,0.965043054,0.965366954,0.965685774,0.965998631,0.966306973,0.96660994,0.966907139,0.967199882,0.967487694,0.967771011
0.442870384,0.448441633,0.453957157,0.459417482,0.464823167,0.470174722,0.475472656,0.480717489,0.48590978,0.49104999,0.496138681
0.515876752,0.320123129,0.068712737,-0.034138821,0.04694883,-0.018960667,0.025160184,-0.00244555,0.01119422,0.005858553,0.007899644
0.131268562,0.139181658,0.14699921,0.154710145,0.162412581,0.170064768,0.1776422,0.185176695,0.192661996,0.200068053,0.2074096
0.754627257,0.755295889,0.755997144,0.756714309,0.757429544,0.758232194,0.759165246,0.760126595,0.761180657,0.762271474,0.763378817
0.758110767,0.755077585,0.752070356,0.749137197,0.746074631,0.743145321,0.740297827,0.737590526,0.735100735,0.732461699,0.73007083
0.636057748,0.639606966,0.643120263,0.646597573,0.650039366,0.653445929,0.656817895,0.660155247,0.663458853,0.666728927,0.669965504
0.374098282,0.380357047,0.386553157,0.39268717,0.398759741,0.404771424,0.410722825,0.416614502,0.42244696,0.428220833,0.43393664
0.418699058,0.424287581,0.429827235,0.435310463,0.440742014,0.446121321,0.451449554,0.456728611,0.46196159,0.467144232,0.472276425
0.164934339,0.173284995,0.181552145,0.189736624,0.197839258,0.205860865,0.213802256,0.221664234,0.229447591,0.237153115,0.244781584
0.063299531,0.06636532,0.06916182,0.07192445,0.074480209,0.076787942,0.079687152,0.082958064,0.086030541,0.089359754,0.092598705
0.148672888,0.140907714,0.13393865,0.128225752,0.124111378,0.121277839,0.119268292,0.117856759,0.116611574,0.115505061,0.114452877
0.065932999,0.075273668,0.084520927,0.093675712,0.102738945,0.111711535,0.120594384,0.129388381,0.138094419,0.14671338,0.155246097
0.253689279,0.258676955,0.263716234,0.268752289,0.273906113,0.279211813,0.284541636,0.289859976,0.295227245,0.3006074,0.3060195
0.172738085,0.181010018,0.189199128,0.19730613,0.205331835,0.213277099,0.221142538,0.228929014,0.236637336,0.244268364,0.251822662
0.959325062,0.959731812,0.960134494,0.960533149,0.960927817,0.961318539,0.961705354,0.9620883,0.962467417,0.962842743,0.963214316
0.420294322,0.426091379,0.431830465,0.43751216,0.443137039,0.448705668,0.454218611,0.459676425,0.46507966,0.470428861,0.47572457
0.076019479,0.069202903,0.064044129,0.060337012,0.05757513,0.055459418,0.05386017,0.05359556,0.053764023,0.054343471,0.055482776
0.048844412,0.040163722,0.034591116,0.032159335,0.031154913,0.031403841,0.032617469,0.033820147,0.035136224,0.037182506,0.038779805
0.283270297,0.266027519,0.248293989,0.231180127,0.214387743,0.196581319,0.178100707,0.158324335,0.140816066,0.123250737,0.106047964
0.32171203,0.328463744,0.335146961,0.341762169,0.348309961,0.35479124,0.36120664,0.36755672,0.373842222,0.380063806,0.386222104
0.68107456,0.684261602,0.687416254,0.690538667,0.693629559,0.696689063,0.699717555,0.702715402,0.705682928,0.708620348,0.711527898
0.431395647,0.323895808,0.189675749,0.052156613,0.000163262,0.009960077,0.009368178,0.009648736,0.009941272,0.010390176,0.010729316
0.699525875,0.701856637,0.70420753,0.706559879,0.708921823,0.711276017,0.713639948,0.716011728,0.718376713,0.720747784,0.72311054
0.397935345,0.3236809,0.229295036,0.129705266,0.047997269,0.012709218,0.009564543,0.010193647,0.011135656,0.011411599,0.012307602
0.829681507,0.831384692,0.833070845,0.834740136,0.836392735,0.838028808,0.839648519,0.841252034,0.842839514,0.844411119,0.845967007
0.741836155,0.609624692,0.38519348,0.029124993,-0.029037532,0.053877455,-0.047486956,0.07928094,-0.052579334,0.074853611,-0.027758223
0.050438494,0.045937181,0.042297604,0.04014317,0.038839188,0.038996884,0.039332125,0.039954198,0.041401843,0.042727278,0.044800775
